基金代码,基金名称,名称缩写,基金类型,今年来,近1周,近1月,近3月,近6月,近1年,近2年,近3年,n0,不知道是啥,page_num,数据来源日期,净值,日增长率,total_page_num,手续费,购买起点（元),page_num2,原先手续费,现在手续费
000529,广发竞争优势混合,GFJZYSHH,混合型,49.4703,-0.8555,2.0440,38.0851,51.6355,64.3038,107.4808,95.8358,113.3465,,1,2020-08-14,3.2450,2.1082,1,0.15%,10,1,1.50%,0.15%
001725,汇添富高端制造股票,HTFGDZZGP,股票型,47.7694,-1.9134,4.8709,38.0128,50.9818,58.8930,71.8276,86.4069,,,1,2020-08-14,2.1530,1.1273,1,0.15%,100,1,1.50%,0.15%
000462,农银主题轮动混合,NYZTLDHH,混合型,73.8905,-2.9137,4.6211,38.0019,51.2264,93.1245,107.5212,86.5066,112.9476,,1,2020-08-14,2.1825,1.6440,1,0.15%,100,1,1.50%,0.15%
008272,大成优势企业混合C,DCYSQYHHC,混合型,41.4241,2.1970,6.9424,37.9744,40.0515,,,,,,1,2020-08-14,1.4141,1.5293,1,0.00%,100,0,,
004995,广发品牌消费股票发起式,GFPPXFGPFQS,股票型,53.6374,-2.2621,1.6584,37.9703,57.4263,67.3401,100.3540,,,,1,2020-08-14,1.6980,1.7864,1,0.15%,100,1,1.50%,0.15%
008928,泰达消费红利指数A,TDXFHLZSA,股票指数,,-0.4490,1.4786,37.9631,,,,,,,1,2020-08-14,1.4413,1.3430,1,0.12%,100,1,1.20%,0.12%
008314,上投摩根慧选成长A,STMGHXCZA,股票型,,-1.8231,-2.0809,37.9416,47.0235,,,,,,1,2020-08-14,1.4917,1.8156,1,0.15%,100,1,1.50%,0.15%
008978,银华长丰混合发起式,YHCFHHFQS,混合型,,0.8184,1.3761,37.9375,,,,,,,1,2020-08-14,1.4660,1.3061,1,0.15%,100,1,1.50%,0.15%
008929,泰达消费红利指数C,TDXFHLZSC,股票指数,,-0.4494,1.4656,37.8914,,,,,,,1,2020-08-14,1.44,1.3371,1,0.00%,100,0,,
519698,交银先锋混合,JYXFHH,混合型,50.3350,-2.3419,10.0956,37.8880,37.9492,68.4752,76.5513,81.2255,42.82,,1,2020-08-14,2.1767,1.6152,1,0.15%,100,1,1.50%,0.15%
001245,工银生态环境股票,GYSTHJGP,股票型,53.4826,-2.4506,0.4068,37.8771,42.8241,79.3605,102.2951,53.2919,29.2147,,1,2020-08-14,1.2340,1.6474,1,0.15%,100,1,1.50%,0.15%
000263,工银信息产业混合,GYXXCYHH,混合型,58.1467,-0.9566,2.5083,37.8606,45.2759,90.4353,129.7338,113.9119,41.5715,,1,2020-08-14,3.1060,1.2716,1,0.15%,100,1,1.50%,0.15%
501022,银华鑫盛灵活配置混合(LOF),YHXSLHPZHHLOF,混合型,60.6543,0.4978,5.2723,37.8604,48.0848,95.3763,128.8413,80.6163,,,1,2020-08-14,1.8170,0.0551,1,0.15%,100,1,1.50%,0.15%
481015,工银主题策略混合,GYZTCLHH,混合型,61.1848,-1.5345,2.1935,37.8597,36.4767,83.0463,97.3883,69.2040,31.1103,,1,2020-08-14,3.4010,1.3409,1,0.15%,100,1,1.50%,0.15%
001490,汇添富国企创新股票,HTFGQCXGP,股票型,52.0110,-0.7757,1.2173,37.7796,47.9537,73.5908,92.0323,65.4726,64.9802,,1,2020-08-14,1.6630,1.8371,1,0.15%,100,1,1.50%,0.15%
001607,英大策略优选A,YDCLYXA,混合型,45.1114,1.2271,7.9377,37.7322,39.4787,72.1519,101.3954,95.7517,,,1,2020-08-14,1.9799,0.8455,1,0.08%,100,1,0.80%,0.08%
006252,永赢消费主题A,YYXFZTA,混合型,43.2389,-1.9889,1.3110,37.7191,31.5028,81.4039,,,,,1,2020-08-14,2.3802,1.2506,1,0.15%,100,1,1.50%,0.15%
008315,上投摩根慧选成长C,STMGHXCZC,股票型,,-1.8308,-2.1477,37.6808,46.4793,,,,,,1,2020-08-14,1.4853,1.8166,1,0.00%,100,0,,
370027,上投摩根智选30混合,STMGZX30HH,混合型,59.8901,-1.8881,-1.1213,37.6537,42.9273,81.2781,119.5155,76.7719,115.3606,,1,2020-08-14,2.91,1.8908,1,0.15%,100,1,1.50%,0.15%
006253,永赢消费主题C,YYXFZTC,混合型,43.0608,-1.9902,1.2957,37.6409,31.3737,80.6727,,,,,1,2020-08-14,2.3688,1.2524,1,0.00%,100,0,,
008371,华安汇智精选两年持有期混合,HAHZJXLNCYQHH,混合型,48.5766,1.0599,3.5361,37.6330,45.1122,,,,,,3,2020-08-14,1.4874,1.6678,1,0.15%,100,1,1.50%,0.15%
004788,富荣沪深300指数增强A,FRHS300ZSZQA,股票指数,51.2541,0.7139,3.2882,37.6307,48.9302,72.4703,76.0838,,,,1,2020-08-14,1.58,1.9158,1,0.12%,100,1,1.20%,0.12%
006250,上投摩根动力精选,STMGDLJX,混合型,47.2484,-2.0383,-1.0186,37.6235,22.1746,75.6829,,,,,1,2020-08-14,1.7686,1.6963,1,0.15%,100,1,1.50%,0.15%
001608,英大策略优选C,YDCLYXC,混合型,44.7680,1.2184,7.9140,37.6153,39.2135,71.7142,101.7471,117.5996,,,1,2020-08-14,1.8940,0.8412,1,0.00%,100,0,,
004789,富荣沪深300指数增强C,FRHS300ZSZQC,股票指数,51.1657,0.7159,3.2842,37.5950,48.8521,72.2909,75.7109,,,,1,2020-08-14,1.5756,1.9212,1,0.00%,100,0,,
519019,大成景阳领先混合,DCJYLXHH,混合型,49.6718,-0.8973,10.6904,37.4827,45.3216,49.8972,34.3209,31.2103,41.5101,,1,2020-08-14,0.9940,0.7092,1,0.15%,100,1,1.50%,0.15%
501090,华宝中证消费龙头指数(LOF)A,HBZZXFLTZSLOFA,股票指数,36.43,1.1417,5.5633,37.4471,45.2465,,,,,,1,2020-08-14,1.3643,1.5784,1,0.10%,100,1,1.00%,0.10%
288001,华夏经典混合,HXJDHH,混合型,52.3148,-3.6885,8.6526,37.4269,40.9597,54.4601,69.5876,64.1717,16.3109,,1,2020-08-14,1.6450,1.1685,1,0.15%,100,1,1.50%,0.15%
005819,国泰优势行业混合,GTYSHYHH,混合型,61.9815,-1.8575,1.3602,37.4183,40.0944,84.2033,93.3230,,,,1,2020-08-14,1.8704,1.3712,1,0.15%,100,1,1.50%,0.15%
180020,银华成长先锋混合,YHCZXFHH,混合型,64.2685,-0.6766,3.8403,37.3663,56.3927,94.7867,114.2858,99.9027,36.1829,,1,2020-08-14,2.0550,-0.1943,1,0.15%,100,1,1.50%,0.15%
009329,华宝中证消费龙头指数(LOF)C,HBZZXFLTZSLOFC,股票指数,,1.1347,5.5418,37.3627,,,,,,,1,2020-08-14,1.3636,1.5793,1,0.00%,100,0,,
001403,招商国企改革主题混合基金,ZSGQGGZTHHJJ,混合型,39.9433,-3.0739,-2.0489,37.3494,25.2747,77.6978,76.0095,61.7904,44.1634,,1,2020-08-14,1.4820,1.4374,1,0.15%,100,1,1.50%,0.15%
310368,申万菱信竞争优势混合,SWLXJZYSHH,混合型,34.1695,-1.8240,4.4875,37.3480,37.2934,51.0888,68.6383,57.5138,40.8161,,1,2020-08-14,1.7277,0.7699,1,0.15%,100,1,1.50%,0.15%
006049,恒越研究精选混合A/B,HYYJJXHHAB,混合型,40.7730,-2.9499,4.9147,37.3389,36.7049,55.9902,59.4436,,,,1,2020-08-14,1.5989,2.0162,1,0.15%,100,1,1.50%,0.15%
481010,工银中小盘混合,GYZXPHH,混合型,69.4696,-1.3925,2.5440,37.3166,39.8825,96.4018,122.0339,99.2395,51.7082,,1,2020-08-14,2.62,1.1583,1,0.15%,100,1,1.50%,0.15%
007192,恒越研究精选混合C,HYYJJXHHC,混合型,40.6242,-2.9509,4.8994,37.2956,36.6018,55.4375,,,,,1,2020-08-14,1.5951,2.0146,1,0.00%,100,0,,
161122,易方达生物分级,YFDSWFJ,股票指数,84.5018,-6.4137,-0.3156,37.2798,62.3857,104.6162,131.8696,132.4567,98.7904,,1,2020-08-14,1.0185,1.1119,1,0.10%,100,1,1.00%,0.10%
501009,汇添富中证生物科技指数A,HTFZZSWKJZSA,股票指数,83.0649,-6.0310,2.3438,37.2418,60.2873,106.1885,119.4334,142.5167,,,1,2020-08-14,2.4322,0.7498,1,0.10%,100,1,1.00%,0.10%
007899,大成远见成长混合A,DCYJCZHHA,混合型,38.9120,0.8416,5.3822,37.2259,34.8370,,,,,,1,2020-08-14,1.4019,1.3153,1,0.15%,100,1,1.50%,0.15%
004351,汇丰晋信珠三角区域发展混合,HFJXZSJQYFZHH,混合型,40.2990,-3.0862,7.2965,37.1976,37.4608,62.9859,61.4337,58.2413,,,1,2020-08-14,1.5764,1.2720,1,0.15%,100,1,1.50%,0.15%
270028,广发制造业精选混合,GFZZYJXHH,混合型,69.3370,-1.5261,2.8955,37.1748,45.9958,117.1833,134.7535,100.4906,110.6529,,1,2020-08-14,4.9040,1.1760,1,0.15%,100,1,1.50%,0.15%
000011,华夏大盘精选混合,HXDPJXHH,混合型,26.8705,1.5182,11.3897,37.1603,35.6948,48.7151,62.7967,70.7228,71.7004,,1,2020-08-14,18.9240,1.9997,1,0.15%,100,1,1.50%,0.15%
007689,国投瑞银新能源混合A,GTRYXNYHHA,混合型,53.8291,-1.3559,-3.5494,37.1557,30.5440,,,,,,1,2020-08-14,1.5788,1.8844,1,0.15%,100,1,1.50%,0.15%
001704,国投瑞银进宝灵活配置混合,GTRYJBLHPZHH,混合型,49.0126,-0.2579,-1.5726,37.1241,30.1520,94.2940,135.1869,115.6920,,,1,2020-08-14,2.1656,2.2667,1,0.15%,100,1,1.50%,0.15%
501010,汇添富中证生物科技指数C,HTFZZSWKJZSC,股票指数,82.6240,-6.0361,2.3128,37.1070,59.9671,105.5157,118.9418,142.9213,,,1,2020-08-14,2.4331,0.7495,1,0.00%,100,0,,
007900,大成远见成长混合C,DCYJCZHHC,混合型,38.5821,0.8297,5.3441,37.1003,34.5787,,,,,,1,2020-08-14,1.3976,1.3121,1,0.00%,100,0,,
100020,富国天益价值混合,FGTYJZHH,混合型,47.6098,-4.4544,2.2839,37.1002,43.4907,74.8421,93.8996,124.3322,107.0934,,1,2020-08-14,2.2930,1.5231,1,0.15%,100,1,1.50%,0.15%
007690,国投瑞银新能源混合C,GTRYXNYHHC,混合型,53.4574,-1.3597,-3.5830,37.0299,30.2930,,,,,,1,2020-08-14,1.5742,1.8834,1,0.00%,100,0,,
002259,鹏华健康环保混合,PHJKHBHH,混合型,64.1201,-3.2569,3.9758,37.0159,50.3750,92.1725,103.2095,100.8347,,,1,2020-08-14,2.4060,1.6477,1,0.15%,100,1,1.50%,0.15%
008276,财通资管价值发现混合,CTZGJZFXHH,混合型,,-1.0294,5.8502,37.0156,,,,,,,1,2020-08-14,1.4710,2.2238,1,0.15%,100,1,1.50%,0.15%
160610,鹏华动力增长混合(LOF),PHDLZZHHLOF,混合型,56.5848,-3.0612,3.9923,36.9805,42.7940,87.3885,100.3042,76.1787,51.5402,,1,2020-08-14,1.6150,2.6701,1,0.15%,100,1,1.50%,0.15%
168002,国寿安保策略精选混合(LOF),GSABCLJXHHLOF,混合型,58.8878,0.3703,1.2467,36.8493,36.9707,79.8117,117.0885,,,,1,2020-08-14,2.0058,2.1960,1,0.15%,100,1,1.50%,0.15%
001616,嘉实环保低碳股票,JSHBDTGP,股票型,60.2508,-2.9613,-0.5834,36.8308,32.2981,91.8919,136.6667,86.9788,,,1,2020-08-14,2.5560,1.5091,1,0.15%,100,1,1.50%,0.15%
519026,海富通中小盘混合,HFTZXPHH,混合型,70.1422,-2.6044,-0.0557,36.8140,51.6047,121.6049,144.2177,90.5520,44.4087,,1,2020-08-14,1.7950,1.5271,1,0.15%,100,1,1.50%,0.15%
001576,国泰智能装备股票,GTZNZBGP,股票型,52.8571,-0.3621,2.1209,36.7898,34.1226,87.1720,94.1532,86.2669,,,1,2020-08-14,1.9260,0.5744,1,0.15%,100,1,1.50%,0.15%
005004,交银品质升级混合,JYPZSJHH,混合型,53,0.1977,1.8719,36.78,54.7519,67.8708,78.1219,,,,1,2020-08-14,1.6218,1.8079,1,0.15%,100,1,1.50%,0.15%
162204,泰达宏利行业混合,TDHLHYHH,混合型,55.9513,-2.2946,0.1770,36.7690,48.5694,81.7405,116.1456,102.2070,45.1112,,1,2020-08-14,6.3402,1.4383,1,0.15%,100,1,1.50%,0.15%
005739,富国转型机遇混合,FGZXJYHH,混合型,46.1602,-1.5507,7.7243,36.7390,40.0159,82.2761,96.9317,,,,1,2020-08-14,1.7586,1.0457,1,0.15%,100,1,1.50%,0.15%
502053,长盛中证证券公司分级,CSZZZQGSFJ,股票指数,22.4195,-0.5411,-5.6459,36.6790,33.8592,40.8537,73.8094,20.9743,21.7269,,1,2020-08-14,1.1030,1.3787,1,0.12%,100,1,1.20%,0.12%
005409,华泰柏瑞新兴产业混合,HTBRXXCYHH,混合型,60.8411,-1.4094,5.3123,36.6587,37.9913,86.2799,95.0695,,,,1,2020-08-14,1.8397,1.7027,1,0.15%,100,1,1.50%,0.15%
001218,国投瑞银精选收益混合,GTRYJXSYHH,混合型,79.2916,-1.8643,8.7603,36.6563,72.4771,107.5710,113.6364,91.0015,58.5542,,1,2020-08-14,1.3160,1.2308,1,0.15%,100,1,1.50%,0.15%
007084,天治转型升级混合,TZZXSJHH,混合型,48.9424,-2.0915,1.7951,36.5796,44.3865,70.7487,,,,,1,2020-08-14,1.6899,1.2098,1,0.15%,100,1,1.50%,0.15%
008082,国寿安保研究精选混合A,GSABYJJXHHA,混合型,37.81,-1.6767,3.5776,36.5537,34.5275,,,,,,1,2020-08-14,1.3781,2.0664,1,0.15%,100,1,1.50%,0.15%
003305,前海开源沪港深核心资源混合C,QHKYHGSHXZYHHC,混合型,53.7862,-7.0755,7.4155,36.5211,39.6173,52.5949,112.8399,93.4908,,,1,2020-08-14,1.97,0.5615,1,0.15%,100,1,1.50%,0.15%
519002,华安安信消费混合,HAAXXFHH,混合型,70.1305,-1.6826,2.7904,36.4881,53.3484,105.7680,170.6869,148.8253,180.7107,,1,2020-08-14,3.3890,1.4975,1,0.15%,100,1,1.50%,0.15%
003304,前海开源沪港深核心资源混合A,QHKYHGSHXZYHHA,混合型,53.8880,-7.0455,7.3793,36.4828,39.6613,52.7007,113.3486,94.3616,,,1,2020-08-14,1.9790,0.5589,1,0.15%,100,1,1.50%,0.15%
008083,国寿安保研究精选混合C,GSABYJJXHHC,混合型,37.55,-1.6798,3.5534,36.4583,34.3262,,,,,,1,2020-08-14,1.3755,2.0628,1,0.00%,100,0,,
000409,鹏华环保产业股票,PHHBCYGP,股票型,56.0291,-0.5302,1.7627,36.4545,35.1643,87.9775,97.3702,81.7191,75.6583,,1,2020-08-14,3.0020,1.9355,1,0.15%,100,1,1.50%,0.15%
162605,景顺长城鼎益混合(LOF),JSCCDYHHLOF,混合型,45.5618,0.3097,3.9310,36.3684,50.9907,58.7623,119.2547,152.0422,191.1924,,1,2020-08-14,2.5910,2.3706,1,0.15%,100,1,1.50%,0.15%
163822,中银主题策略混合,ZYZTCLHH,混合型,53.2290,1.1301,2.3529,36.2924,45.4039,87.2086,118.4101,61.6099,44.5259,,1,2020-08-14,3.1320,1.8205,1,0.15%,100,1,1.50%,0.15%
000126,招商安润混合,ZSARHH,混合型,62.79,-3.7056,4.0167,36.2792,36.2709,89.6123,116.9275,119.4721,122.2071,,1,2020-08-14,2.2452,1.1853,1,0.15%,1000,1,1.50%,0.15%
519133,海富通改革驱动混合,HFTGGQDHH,混合型,65.5122,-0.3908,3.8009,36.2232,47.3346,107.9782,145.8735,127.1830,,,1,2020-08-14,2.2940,1.5044,1,0.15%,100,1,1.50%,0.15%
000742,国泰新经济灵活配置混合,GTXJJLHPZHH,混合型,54.4375,-2.0998,0.8983,36.2183,34.6594,67.7611,74.9939,65.7427,132.6133,,1,2020-08-14,2.4710,1.4368,1,0.15%,100,1,1.50%,0.15%
002446,广发利鑫灵活配置混合,GFLXLHPZHH,混合型,73.9130,-3.6145,3.0485,36.2089,60.9658,104.0816,124.5089,130.9913,,,1,2020-08-14,2.40,0.6711,0,0.10%,100,1,1.00%,0.10%
000471,富国城镇发展股票,FGCZFZGP,股票型,41.6998,-0.9285,5.6436,36.1838,42.5518,63.5249,77.8334,18.8196,2.6489,,1,2020-08-14,2.1340,1.7159,1,0.15%,100,1,1.50%,0.15%
350005,天治中国制造2025,TZZGZZ2025,混合型,48.7885,-0.0285,3.5224,36.1578,37.9362,66.6683,89.2277,101.6796,79.9713,,1,2020-08-14,3.5062,1.0928,1,0.15%,1000,1,1.50%,0.15%
040035,华安逆向策略混合,HANXCLHH,混合型,52.2353,-1.3344,5.0964,36.1389,37.7695,84.0682,126.1249,98.5424,126.3227,,1,2020-08-14,5.1760,0.8181,1,0.15%,100,1,1.50%,0.15%
007851,方正富邦天睿混合C,FZFBTRHHC,混合型,36.5251,0.0366,15.9369,36.0622,36.6433,,,,,,1,2020-08-14,1.3662,1.6669,1,0.00%,100,0,,
007850,方正富邦天睿混合A,FZFBTRHHA,混合型,36.5791,0.0358,15.8972,36.0478,36.6819,,,,,,1,2020-08-14,1.3983,1.6650,1,0.15%,100,1,1.50%,0.15%
001126,上投摩根卓越制造股票,STMGZYZZGP,股票型,62.7729,-1.9724,-1.7787,36.0401,44.7573,89.9363,146.8543,103.6885,85.6787,,1,2020-08-14,1.4910,1.9139,1,0.15%,100,1,1.50%,0.15%
519087,新华优选分红混合,XHYXFHHH,混合型,55.9365,-0.0864,5.4517,36.0302,53.9427,81.8215,106.2636,113.6428,51.9837,,1,2020-08-14,1.1567,1.4382,1,0.12%,100,1,1.20%,0.12%
008230,九泰天辰量化新动力,JTTCLHXDL,股票型,,0.3211,1.2297,36.0245,,,,,,,1,2020-08-14,1.3748,0.7622,1,0.15%,100,1,1.50%,0.15%
003984,嘉实新能源新材料股票A,JSXNYXCLGPA,股票型,52.6444,-2.8451,-0.7196,35.9926,27.1286,84.9991,140.6559,95.7620,,,1,2020-08-14,2.0694,0.9611,1,0.15%,100,1,1.50%,0.15%
001349,富国改革动力混合,FGGGDLHH,混合型,41.5808,-1.7878,4.4360,35.9736,37.3333,59.6899,68.5072,22.6190,-8.9503,,1,2020-08-14,0.8240,1.8541,1,0.15%,100,1,1.50%,0.15%
003145,中融竞争优势,ZRJZYS,股票型,65.1510,-3.7689,3.8178,35.9666,49.3677,98.9073,93.2193,62.7024,,,1,2020-08-14,1.5473,2.0243,1,0.15%,100,1,1.50%,0.15%
008186,淳厚信睿混合A,CHXRHHA,混合型,,-2.7948,3.2301,35.8915,45.6863,,,,,,1,2020-08-14,1.4573,1.0120,0,0.12%,100,1,1.20%,0.12%
005970,国泰消费优选股票,GTXFYXGP,股票型,44.8003,0.2966,6.6594,35.8832,39.6934,64.1557,,,,,1,2020-08-14,1.7586,1.0573,1,0.15%,100,1,1.50%,0.15%
001542,国泰互联网+股票,GTHLWGP,股票型,56.1556,-2.0401,0.9384,35.8767,35.4660,72.1511,77.9328,71.9940,194.2362,,1,2020-08-14,2.6890,1.4717,1,0.15%,100,1,1.50%,0.15%
000124,华宝服务优选混合,HBFWYXHH,混合型,59.7305,-2.3192,-0.5283,35.8659,38.4515,88.0729,89.8576,88.9610,56.3752,,1,2020-08-14,3.2010,2.3338,1,0.15%,100,1,1.50%,0.15%
000866,华宝制造股票,HBZZGP,股票型,48.5226,-1.9507,6.2883,35.8464,39.0102,78.5047,80.0189,52.3126,44.2598,,1,2020-08-14,1.91,0.3678,1,0.15%,100,1,1.50%,0.15%
000960,招商医药健康产业股票,ZSYYJKCYGP,股票型,85.2885,-5.5591,-1.3504,35.8438,59.9343,106.6478,149.9572,177.7567,150.8155,,1,2020-08-14,2.9220,0.6892,1,0.15%,100,1,1.50%,0.15%
001740,光大中国制造2025混合,GDZGZZ2025HH,混合型,36.3363,-1.3044,-0.8733,35.8265,14.4297,85.8752,60,44.0925,,,1,2020-08-14,1.8160,1.6797,1,0.15%,100,1,1.50%,0.15%
003985,嘉实新能源新材料股票C,JSXNYXCLGPC,股票型,52.1775,-2.8513,-0.7609,35.8252,26.8161,84.0464,139.5251,94.3896,,,1,2020-08-14,2.0477,0.9614,1,0.00%,100,0,,
005815,农银汇理睿选灵活配置混合,NYHLRXLHPZHH,混合型,71.3553,-2.8374,2.9585,35.8078,48.7711,90.8198,128.12,,,,1,2020-08-14,2.1368,1.6411,1,0.15%,100,1,1.50%,0.15%
008178,同泰慧盈混合A,TTHYHHA,混合型,27.2185,-0.4045,7.4264,35.7870,20.9790,,,,,,1,2020-08-14,1.2802,1.70,1,1.50%,100,99,1.50%,1.50%
310358,申万菱信新经济混合,SWLXXJJHH,混合型,43.3641,-3.17,0.9463,35.7661,27.9663,62.3930,64.2883,40.9003,51.5828,,1,2020-08-14,1.3654,1.7285,1,0.15%,100,1,1.50%,0.15%
000634,富国天盛灵活配置基金,FGTSLHPZJJ,混合型,50.9177,-1.7516,0.7073,35.7545,45.0389,71.6114,124.8484,139.9980,138.1997,,1,2020-08-14,1.8510,0.8719,1,0.15%,100,1,1.50%,0.15%
470008,汇添富策略回报混合,HTFCLHBHH,混合型,59.9518,-1.3377,1.5295,35.7464,49.4372,88.3655,108.6109,119.5106,80.4974,,1,2020-08-14,3.3190,1.2508,1,0.15%,100,1,1.50%,0.15%
501057,汇添富中证新能源汽车A,HTFZZXNYQCA,股票指数,38.5996,-0.4597,-1.5161,35.7299,18.8441,70.9859,58.5951,,,,1,2020-08-14,1.4291,1.4770,1,0.12%,100,1,1.20%,0.12%
006527,富国优质发展混合A,FGYZFZHHA,混合型,46.9843,-1.6231,7.2370,35.7194,39.5914,82.4706,,,,,1,2020-08-14,1.8789,0.8968,0,0.15%,100,1,1.50%,0.15%
001538,上投摩根科技前沿灵活配置混合,STMGKJQYLHPZHH,混合型,64.8196,-1.4972,-0.8518,35.7175,43.6914,93.0781,147.3136,137.8389,132.8077,,1,2020-08-14,2.4212,1.7952,1,0.15%,100,1,1.50%,0.15%
008187,淳厚信睿混合C,CHXRHHC,混合型,,-2.8082,3.1873,35.7110,45.3309,,,,,,1,2020-08-14,1.4536,1.0076,0,0.00%,100,0,,
005164,富荣福锦混合A,FRFJHHA,混合型,50.3280,-1.2685,2.8422,35.7019,46.8625,65.7625,71.0376,,,,1,2020-08-14,1.65,1.6135,1,0.15%,100,1,1.50%,0.15%
005165,富荣福锦混合C,FRFJHHC,混合型,50.2259,-1.2726,2.8341,35.6649,46.7880,65.3507,70.3649,,,,1,2020-08-14,1.6292,1.6091,1,0.00%,100,0,,
008179,同泰慧盈混合C,TTHYHHC,混合型,26.9013,-0.4135,7.3862,35.6536,20.7435,,,,,,1,2020-08-14,1.2765,1.6969,1,0.00%,100,0,,
377010,上投摩根阿尔法混合,STMGAEFHH,混合型,40.3391,0.20,6.5730,35.6444,36.9812,69.5698,65.2805,24.9513,26.0551,,1,2020-08-14,4.8090,1.7541,1,0.15%,100,1,1.50%,0.15%
501058,汇添富中证新能源汽车C,HTFZZXNYQCC,股票指数,38.3798,-0.4698,-1.5398,35.6426,18.6972,70.5515,57.7573,,,,1,2020-08-14,1.4195,1.4726,1,0.00%,100,0,,
168111,九泰锐丰灵活配置混合(LOF)C,JTRFLHPZHHLOFC,混合型,38.9984,-2.3848,2.3984,35.6079,31.9580,54.4841,,,,,1,2020-08-14,1.7846,1.9655,0,0.00%,5000000,0,,
400032,东方主题精选混合,DFZTJXHH,混合型,62.2070,-4.8107,1.3151,35.6010,34.76,82.7865,83.7139,42.7089,17.3237,,1,2020-08-14,1.0863,0.4160,1,0.15%,100,1,1.50%,0.15%
450011,国富研究精选混合,GFYJJXHH,混合型,44.8445,-0.5245,3.2271,35.5975,43.5911,67.8255,105.3364,102.8266,56.8222,,1,2020-08-14,2.6550,1.6073,1,0.15%,100,1,1.50%,0.15%
470098,汇添富逆向投资混合,HTFNXTZHH,混合型,38.0346,0.0990,7.8180,35.5675,38.0974,64.3553,67.3469,75.3757,61.1659,,1,2020-08-14,3.0340,1.5055,1,0.15%,100,1,1.50%,0.15%
001195,工银农业产业股票,GYNYCYGP,股票型,56.9935,-1.3147,4.0728,35.5530,49.7506,68.2073,106.3574,106.3574,62.2973,,1,2020-08-14,1.2010,1.1794,1,0.15%,100,1,1.50%,0.15%
000761,国富健康优质生活股票,GFJKYZSHGP,股票型,40.1623,-0.7358,0.8056,35.5416,38.9220,57.4111,65.4023,51.6067,53.7667,,1,2020-08-14,1.7268,1.7740,1,0.15%,100,1,1.50%,0.15%
005598,广发中小盘精选混合,GFZXPJXHH,混合型,60.3416,-3.8762,5.9137,35.5279,50.6835,91.0545,82.2118,,,,1,2020-08-14,1.7086,0.7786,1,0.15%,100,1,1.50%,0.15%
005472,富国价值驱动灵活配置混合A,FGJZQDLHPZHHA,混合型,59.5582,-2.6524,-2.3286,35.5271,43.3160,82.4962,104.1952,,,,1,2020-08-14,1.8204,1.8349,0,0.15%,100,1,1.50%,0.15%
006528,富国优质发展混合C,FGYZFZHHC,混合型,46.4393,-1.6351,7.1906,35.5180,39.1809,81.3915,,,,,1,2020-08-14,1.8589,0.8956,0,0.00%,100,0,,
008949,平安匠心优选混合A,PAJXYXHHA,混合型,,-0.4267,0.7022,35.4718,,,,,,,1,2020-08-14,1.3768,2.8537,1,0.15%,100,1,1.50%,0.15%
001667,南方转型混合,NFZXHH,混合型,50.4442,0.5941,8.4698,35.4667,43.5028,78.0374,99.4764,70.6607,,,1,2020-08-14,1.5240,1.1952,1,0.15%,100,1,1.50%,0.15%
217017,招商上证消费80ETF联接A,ZSSZXF80ETFLJA,联接基金,46.6667,-1.4452,4.8574,35.4607,43.2211,62.8685,72.1088,79.8152,72.6962,,1,2020-08-14,2.53,1.0061,1,0.15%,100,1,1.50%,0.15%
168104,九泰锐丰灵活配置混合(LOF)A,JTRFLHPZHHLOFA,混合型,38.9227,-2.3848,2.3984,35.4227,31.8507,54.4840,84.3405,74.0376,,,1,2020-08-14,1.7846,1.9655,0,0.15%,1000,1,1.50%,0.15%
006756,国泰中证生物医药ETF联接A,GTZZSWYYETFLJA,联接基金,74.1433,-6.14,1.3624,35.3954,54.0289,94.5903,,,,,1,2020-08-14,2.0683,0.9419,1,0.10%,100,1,1.00%,0.10%
004868,交银股息优化混合,JYGXYHHH,混合型,51.0023,0.1893,1.7901,35.3840,52.6775,67.0742,104.6397,,,,1,2020-08-14,2.0642,1.8402,1,0.15%,100,1,1.50%,0.15%
007130,中庚小盘价值股票,ZGXPJZGP,股票型,42.3510,-0.3426,7.5342,35.3812,32.9920,60.3175,,,,,1,2020-08-14,1.4544,1.5146,1,1.50%,100,99,1.50%,1.50%
519714,交银消费新驱动股票,JYXFXQDGP,股票型,52.7328,0.3324,1.5478,35.3363,54.6106,66.7117,85.4951,97.1877,156.2965,,1,2020-08-14,1.5090,1.8219,1,0.15%,100,1,1.50%,0.15%
004407,招商上证消费80ETF联接C,ZSSZXF80ETFLJC,联接基金,46.3051,-1.4510,4.8236,35.3277,42.9407,62.2259,70.7494,77.4093,,,1,2020-08-14,2.4926,1.0090,1,0.00%,100,0,,
006736,国投瑞银先进制造混合,GTRYXJZZHH,混合型,50.9724,-1.2012,-3.9661,35.3202,27.7237,107.9145,,,,,1,2020-08-14,2.0727,2.1034,1,0.15%,100,1,1.50%,0.15%
003634,嘉实农业产业股票,JSNYCYGP,股票型,66.0003,2.0687,7.9682,35.3155,64.5603,71.5656,126.9961,105.5198,,,1,2020-08-14,2.2005,0.9404,1,0.15%,100,1,1.50%,0.15%
260104,景顺长城内需增长混合,JSCCNXZZHH,混合型,44.9275,0.3603,4.3984,35.3016,48.2633,60.4116,125.8683,121.8436,94.8836,,1,2020-08-14,10.5860,2.1223,1,0.15%,100,1,1.50%,0.15%
