基金代码,基金名称,名称缩写,基金类型,今年来,近1周,近1月,近3月,近6月,近1年,近2年,近3年,n0,不知道是啥,page_num,数据来源日期,净值,日增长率,total_page_num,手续费,购买起点（元),page_num2,原先手续费,现在手续费,基金规模,基金经理url,成立时间,跟踪误差率,当前经理管理天数,当前回报率,经理工作年限,经理管理过的基金数量,经理平均名次,经理平均回报率,跑赢均值比例,排名在前50%比例
6611,人保中证500指数,RBZZ500ZS,股票指数,28.2707,-0.8802,-2.1164,21.0941,22.982,46.3828,,,,,1,2020-08-14,1.554,1.0337,1,0.06%,100,1.0,0.60%,0.06%,1.16亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006611.html,2018-12-07,0.13%,19,-1.13,1.6027397260273972,6,0.5731435349122854,-9.533333333333333,0.16666666666666666,0.16666666666666666
399001,中海上证50指数增强,ZHSZ50ZSZQ,股票指数,10.8203,0.8231,0.9615,21.0873,18.4983,26.2458,48.6497,50.3844,53.5547,,1,2020-08-14,1.47,1.4493,1,0.12%,100,1.0,1.20%,0.12%,3.14亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_399001.html,2010-03-25,0.60%,2783,123.53,7.624657534246575,14,0.5661193519765065,-4.643571428571426,0.42857142857142855,0.5
4945,长信中证500指数增强,CXZZ500ZSZQ,股票指数,40.8344,-1.7352,-3.2249,21.0794,26.1248,63.5687,57.8333,,,,1,2020-08-14,1.4044,1.5033,1,0.15%,100,1.0,1.50%,0.15%,1.41亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004945.html,2017-08-30,0.44%,715,75.05,2.526027397260274,11,0.3524579268593386,8.514545454545454,0.6363636363636364,0.8181818181818182
4410,招商央视财经50指数C,ZSYSCJ50ZSC,股票指数,19.5116,0.2566,2.1547,21.0237,20.3582,37.0697,50.4758,51.3835,,,1,2020-08-14,2.7355,1.3786,1,0.00%,100,0.0,,,0.14亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004410.html,2017-02-23,0.15%,1082,45.94,3.0027397260273974,17,0.4695140180286086,36.42882352941177,0.6470588235294118,0.5294117647058824
5691,南方中证100指数C,NFZZ100ZSC,股票指数,16.4851,1.4333,-0.1124,21.0141,20.7675,28.09800000000001,47.5824,,,,1,2020-08-14,1.4224,1.4406,1,0.00%,100,0.0,,,0.11亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005691.html,2018-03-09,0.14%,407,27.48,1.1150684931506851,8,0.6495414222096558,-13.9,0.25,0.25
4856,广发中证全指建筑材料指数A,GFZZQZJZCLZSA,股票指数,31.4029,-2.5595,6.3963,20.9746,37.3025,66.3776,61.7853,47.6805,,,1,2020-08-14,1.4771,1.1297,1,0.10%,100,1.0,1.00%,0.10%,4.47亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004856.html,2017-08-02,0.25%,1116,51.57,4.863013698630136,22,0.6322375243842397,-14.812272727272727,0.3181818181818182,0.3636363636363637
50002,博时沪深300指数A,BSHS300ZSA,股票指数,16.6102,0.1332,-1.4634,20.9207,19.5429,29.1986,40.8061,36.7973,45.0581,,1,2020-08-14,1.8045,1.4961,1,0.15%,100,1.0,1.50%,0.15%,53.60亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_050002.html,2003-08-26,0.11%,1545,78.32,5.093150684931507,9,0.38292030444452974,6.727777777777778,0.6666666666666666,0.8888888888888888
4857,广发中证全指建筑材料指数C,GFZZQZJZCLZSC,股票指数,31.245,-2.5649,6.374,20.9035,37.1721,66.2525,62.0622,48.5151,,,1,2020-08-14,1.4853,1.1303,1,0.00%,100,0.0,,,5.28亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004857.html,2017-08-02,0.25%,1116,52.4,4.863013698630136,22,0.6322375243842397,-14.812272727272727,0.3181818181818182,0.3636363636363637
501029,华宝标普中国A股红利机会指数A,HBBPZGAGHLJHZSA,股票指数,13.2622,1.3573,1.0685,20.8732,16.9862,27.1851,21.1442,10.1117,,,1,2020-08-14,1.135,0.6652,1,0.10%,100,1.0,1.00%,0.10%,15.21亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501029.html,2017-01-18,--,109,21.8,7.854794520547945,21,0.5802250492470079,-15.018571428571427,0.42857142857142855,0.42857142857142855
160224,国泰深证TMT50指数分级,GTSZTMT50ZSFJ,股票指数,33.6705,-0.6272,-5.1960000000000015,20.8112,17.4352,66.1731,63.7076,38.1032,10.0538,,1,2020-08-14,0.9506,2.0067,1,0.00%,100,0.0,,,4.06亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160224.html,2015-03-26,0.17%,1976,5.41,6.610958904109589,32,0.6245693755962182,-13.985,0.1875,0.21875
470007,汇添富上证综合指数,HTFSZZHZS,股票指数,15.042,0.5034,1.7842,20.8102,20.2091,24.1334,29.6505,16.662,2.7132,,1,2020-08-14,1.198,1.268,1,0.10%,100,1.0,1.00%,0.10%,9.56亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_470007.html,2009-07-01,0.19%,3193,80.58,10.547945205479452,24,0.6470287552656734,-10.839166666666666,0.25,0.3333333333333333
2385,博时沪深300指数C,BSHS300ZSC,股票指数,16.3247,0.1234,-1.501,20.789,19.3035,28.6828,39.6821,35.1673,,,1,2020-08-14,1.7849,1.4897,1,0.00%,100,0.0,,,3.01亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_002385.html,2016-01-26,0.11%,1545,75.31,5.093150684931507,9,0.38292030444452974,6.727777777777778,0.6666666666666666,0.8888888888888888
5125,华宝标普中国A股红利机会指数C,HBBPZGAGHLJHZSC,股票指数,12.975999999999999,1.3558,1.0361,20.7494,16.7517,26.6832,20.1929,,,,1,2020-08-14,1.1214,0.6643,1,0.00%,100,0.0,,,0.24亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005125.html,2017-08-28,--,109,21.65,7.854794520547945,21,0.5802250492470079,-15.018571428571427,0.42857142857142855,0.42857142857142855
161130,易方达纳斯达克100人民币,YFDNSDK100RMB,QDII-指数,23.815,-0.7288,4.4533,20.5441,13.1353,38.1696,46.6895,86.4443,,,1,2020-08-13,1.8389,-0.0544,1,0.12%,100,1.0,1.20%,0.12%,6.26亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161130.html,2017-06-23,0.21%,121,28.26,3.4136986301369863,30,0.4315613625497651,5.219666666666666,0.6,0.6
502036,大成中证互联网金融指数分级,DCZZHLWJRZSFJ,股票指数,17.4303,-1.199,-6.3375,20.4794,16.6062,31.6791,40.48,16.0441,-21.3943,,1,2020-08-14,1.0301,1.4377,1,0.12%,100,1.0,1.20%,0.12%,0.46亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_502036.html,2015-06-29,0.14%,1881,-23.29,8.53972602739726,26,0.5431411526656917,-6.833846153846152,0.38461538461538464,0.4230769230769231
4790,富荣中证500指数A,FRZZ500ZSA,股票指数,23.9257,-1.5592,-3.9581,20.4594,17.5418,46.0364,35.5356,,,,1,2020-08-14,1.3006,1.1039,1,0.12%,100,1.0,1.20%,0.12%,0.02亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004790.html,2018-02-13,0.50%,635,51.55,2.4,12,0.5014852734466339,-1.4941666666666684,0.4166666666666667,0.4166666666666667
4791,富荣中证500指数C,FRZZ500ZSC,股票指数,23.8068,-1.5709,-3.9686,20.4383,17.4925,45.845,35.2309,,,,1,2020-08-14,1.297,1.0991,1,0.00%,100,0.0,,,0.12亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004791.html,2018-02-13,0.50%,635,51.24,2.4,12,0.5014852734466339,-1.4941666666666684,0.4166666666666667,0.4166666666666667
160628,鹏华地产分级,PHDCFJ,股票指数,7.3847,4.6672,-0.9002,20.3777,13.2834,23.4925,44.2276,25.8234,11.5424,,1,2020-08-14,1.2109999999999999,1.8503,1,0.12%,100,1.0,1.20%,0.12%,2.58亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160628.html,2014-09-12,0.18%,480,15.37,1.4301369863013698,18,0.5965385979265218,-3.5388888888888914,0.2777777777777778,0.3888888888888889
660011,农银中证500指数,NYZZ500ZS,股票指数,24.6916,-0.9266,-2.4733,20.1989,21.3797,38.5152,29.9875,4.3674,-22.949,,1,2020-08-14,1.6680000000000001,1.0174,1,0.15%,100,1.0,1.50%,0.15%,0.89亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_660011.html,2011-11-29,0.08%,2385,52.77,8.057534246575342,5,0.7268023209964518,-33.30799999999999,0.0,0.0
481009,工银沪深300指数A,GYHS300ZSA,股票指数,15.3248,0.0,-1.6383,20.1915,18.3389,27.392,40.8195,30.6658,22.4562,,1,2020-08-14,1.2248,1.4579,1,0.12%,100,1.0,1.20%,0.12%,26.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_481009.html,2009-03-05,0.08%,1433,49.5,5.852054794520547,25,0.7533074000380121,-26.978,0.16,0.16
161128,易标普信息科技人民币,YBPXXKJRMB,QDII-指数,20.4626,-1.2844,6.4029,20.1879,9.7096,37.2288,53.1092,101.4104,,,1,2020-08-13,2.2135,-0.1984,1,0.12%,100,1.0,1.20%,0.12%,9.48亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161128.html,2016-12-13,--,121,29.02,3.4136986301369863,30,0.4315613625497651,5.219666666666666,0.6,0.6
3475,前海联合沪深300指数A,QHLHHS300ZSA,股票指数,21.9487,0.2799,-2.1281,20.1607,19.0833,39.1905,52.3937,41.7648,,,1,2020-08-14,1.5407,1.5824,1,0.12%,100,1.0,1.20%,0.12%,0.08亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_003475.html,2016-11-30,0.31%,46,0.42,0.2054794520547945,6,0.6007291591836111,-1.4916666666666665,0.3333333333333333,0.3333333333333333
6937,工银沪深300指数C,GYHS300ZSC,股票指数,15.0302,-0.0082,-1.6778,20.0625,18.0938,26.8517,,,,,1,2020-08-14,1.2189,1.4566,1,0.00%,100,0.0,,,7.07亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006937.html,2019-01-23,0.08%,577,33.04,8.852054794520548,37,0.6719958936612419,-21.35861111111112,0.2432432432432433,0.2972972972972973
7737,诺德研发创新100,NDYFCX100,股票指数,38.3869,-2.8657,-6.0776,20.0456,18.7189,,,,,,1,2020-08-14,1.5253,1.4297,1,0.15%,100,1.0,1.50%,0.15%,6.07亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007737.html,2019-08-26,--,362,50.62,0.9917808219178084,3,0.6598530168408604,-5.93666666666667,0.3333333333333333,0.3333333333333333
7039,前海联合沪深300指数C,QHLHHS300ZSC,股票指数,21.6208,0.2683,-2.1645,20.0298,18.8382,38.6069,,,,,1,2020-08-14,1.5323,1.5777,1,0.00%,100,0.0,,,0.09亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007039.html,2019-02-26,0.31%,46,0.37,0.2054794520547945,6,0.6007291591836111,-1.4916666666666665,0.3333333333333333,0.3333333333333333
165806,东吴沪深300A,DWHS300A,股票指数,13.9428,-0.3439,-1.4734,19.9155,16.8922,24.4542,31.714000000000002,15.4274,-1.9111,,1,2020-08-14,1.3909,1.5404,1,0.12%,1000,1.0,1.20%,0.12%,0.09亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_165806.html,2012-03-09,0.14%,217,11.96,8.30958904109589,13,0.6195149213705131,-10.514615384615384,0.2307692307692308,0.2307692307692308
164508,国富中证100指数增强(LOF),GFZZ100ZSZQLOF,股票指数,15.203,1.4728,-1.133,19.8717,19.6527,29.3526,51.9346,54.0254,57.0825,,1,2020-08-14,1.3090000000000002,1.6304,1,0.12%,100,1.0,1.20%,0.12%,0.39亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_164508.html,2015-03-26,0.12%,1068,48.56,7.427397260273973,3,0.4497285323263805,6.046666666666662,0.6666666666666666,0.6666666666666666
165312,建信央视50,JXYS50,股票指数,18.8735,0.1505,1.7718,19.8602,19.910999999999998,35.1649,45.3835,48.3095,81.4974,,1,2020-08-14,1.1316,1.3434,1,0.12%,100,1.0,1.20%,0.12%,6.51亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_165312.html,2013-03-28,0.16%,2704,174.66,8.427397260273972,18,0.4461840309057863,8.273888888888887,0.3888888888888889,0.5555555555555556
501011,汇添富中证中药指数(LOF)A,HTFZZZYZSLOFA,股票指数,25.3773,-3.3619,-3.4761,19.7264,20.5362,31.6058,5.3299,-3.9961,,,1,2020-08-14,0.9802,0.4921,1,0.10%,100,1.0,1.00%,0.10%,1.27亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501011.html,2016-12-29,0.21%,1332,-1.05,5.057534246575343,19,0.5634967928863419,1.6268421052631588,0.3684210526315789,0.4736842105263158
200002,长城久泰沪深300指数A,CCJTHS300ZSA,股票指数,18.6981,0.2247,-1.1568,19.6598,20.7745,31.4065,48.3568,41.9903,38.0525,,1,2020-08-14,2.2301,1.6222,1,0.15%,100,1.0,1.50%,0.15%,7.44亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_200002.html,2004-05-21,0.24%,631,60.14,16.265753424657536,11,0.5282259600408313,2.6018181818181816,0.3636363636363637,0.5454545454545454
1548,天弘上证50指数A,THSZ50ZSA,股票指数,12.0066,0.8314,0.226,19.6475,17.5754,22.0664,43.657,41.6775,48.188,,1,2020-08-14,1.4189,1.3572,1,0.10%,100,1.0,1.00%,0.10%,10.18亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001548.html,2015-07-16,0.12%,298,15.43,2.526027397260274,38,0.6259075243654045,-6.815263157894738,0.2631578947368421,0.3157894736842105
501012,汇添富中证中药指数(LOF)C,HTFZZZYZSLOFC,股票指数,25.0322,-3.3735,-3.5175,19.6107,20.2775,31.1276,4.6675,-4.7479,,,1,2020-08-14,0.971,0.4864,1,0.00%,100,0.0,,,0.43亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501012.html,2016-12-29,0.21%,1332,-1.98,5.057534246575343,19,0.5634967928863419,1.6268421052631588,0.3684210526315789,0.4736842105263158
1549,天弘上证50指数C,THSZ50ZSC,股票指数,11.8713,0.8275,0.2074,19.5853,17.4503,21.8204,43.092,40.7634,46.3804,,1,2020-08-14,1.4013,1.3525,1,0.00%,100,0.0,,,7.29亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001549.html,2015-07-16,0.12%,298,15.24,2.526027397260274,38,0.6259075243654045,-6.815263157894738,0.2631578947368421,0.3157894736842105
6912,长城久泰沪深300指数C,CCJTHS300ZSC,股票指数,18.4768,0.2196,-1.1807,19.5707,20.594,30.9914,,,,,1,2020-08-14,1.9166,1.6225,1,0.00%,100,0.0,,,0.82亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006912.html,2019-01-18,0.24%,582,58.41,16.265753424657536,11,0.5282259600408313,2.6018181818181816,0.3636363636363637,0.5454545454545454
501311,嘉实港股通新经济指数A,JSGGTXJJZSA,股票指数,21.9798,-0.9592,-1.0205,19.4756,17.1042,40.2761,,,,,1,2020-08-14,1.2803,0.2741,1,0.10%,100,1.0,1.00%,0.10%,0.24亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501311.html,2019-01-14,0.23%,586,30.1,4.632876712328766,31,0.6194478153785591,-16.852258064516132,0.3225806451612903,0.3548387096774194
96001,大成标普500等权重指数,DCBP500DQZZS,QDII-指数,-6.7094,1.9696,7.6649,19.4463,-8.6694,0.8547,5.4404,21.8075,42.5032,,1,2020-08-13,1.8119999999999998,-0.7123,1,0.15%,100,1.0,1.50%,0.15%,2.51亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_096001.html,2011-03-23,0.55%,3283,142.96,8.997260273972604,8,0.5584546178984698,18.3575,0.375,0.375
100038,富国沪深300指数增强,FGHS300ZSZQ,股票指数,14.8824,0.2567,-2.6906,19.3765,18.3636,27.0204,45.3166,45.4907,53.9784,,1,2020-08-14,1.953,1.5601,1,0.12%,10,1.0,1.20%,0.12%,84.59亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_100038.html,2009-12-16,0.17%,2103,167.26,10.671232876712331,4,0.4685445585944658,26.802499999999995,0.5,0.5
6614,嘉实港股通新经济指数C,JSGGTXJJZSC,股票指数,21.6738,-0.9654,-1.0501,19.3564,16.8672,39.7605,,,,,1,2020-08-14,1.2721,0.2759,1,0.00%,100,0.0,,,0.35亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006614.html,2019-01-14,0.23%,586,29.26,4.632876712328766,31,0.6194478153785591,-16.852258064516132,0.3225806451612903,0.3548387096774194
160638,鹏华一带一路分级,PHYDYLFJ,股票指数,12.8833,0.0777,1.7378,19.2593,20.1493,23.9197,25.451,6.7162,-20.8542,,1,2020-08-14,1.288,0.625,1,0.12%,100,1.0,1.20%,0.12%,3.31亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160638.html,2015-05-18,0.11%,1346,12.37,4.1643835616438345,30,0.6161383265282001,-16.930666666666667,0.26666666666666666,0.3666666666666665
160626,鹏华信息分级,PHXXFJ,股票指数,37.3274,-0.4453,-6.5998,18.9362,17.9952,72.0888,76.6912,59.9447,29.6531,,1,2020-08-14,1.1179999999999999,1.7288,1,0.12%,100,1.0,1.20%,0.12%,7.18亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160626.html,2014-05-05,0.17%,522,57.23,1.4301369863013698,18,0.5965385979265218,-3.5388888888888914,0.2777777777777778,0.3888888888888889
6578,泰康中证港股通非银指数A,TKZZGGTFYZSA,股票指数,0.6679,1.1407,-2.4591,18.8214,3.9124,11.3903,,,,,1,2020-08-14,1.2058,0.4331,1,0.10%,100,1.0,1.00%,0.10%,0.28亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006578.html,2018-12-21,0.27%,610,20.54,5.093150684931507,13,0.8040328711818208,-37.30769230769232,0.0,0.15384615384615385
165521,信诚中证800金融指数分级,XCZZ800JRZSFJ,股票指数,3.7037,1.4493,-2.0122,18.7699,12.2245,12.3591,34.3667,20.1589,24.7165,,1,2020-08-14,1.12,1.7257,1,0.12%,100,1.0,1.20%,0.12%,7.09亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_165521.html,2013-12-20,0.12%,339,8.98,2.3698630136986303,25,0.5698034467730371,-3.0595999999999988,0.44,0.48
540012,汇丰晋信恒生龙头指数A,HFJXHSLTZSA,股票指数,13.3006,0.6758,-0.6175,18.7652,17.3273,24.9422,43.6809,48.4368,60.3565,,1,2020-08-14,1.8025,1.1277,1,0.12%,100,1.0,1.20%,0.12%,3.28亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_540012.html,2012-08-01,0.10%,2943,158.05,8.063013698630137,6,0.6399301632749482,-6.06666666666666,0.3333333333333333,0.3333333333333333
6579,泰康中证港股通非银指数C,TKZZGGTFYZSC,股票指数,0.4270000000000001,1.1298,-2.4878,18.6937,3.7095,10.9836,,,,,1,2020-08-14,1.1994,0.4354,1,0.00%,100,0.0,,,0.37亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006579.html,2018-12-21,0.27%,610,19.89,5.093150684931507,13,0.8040328711818208,-37.30769230769232,0.0,0.15384615384615385
6343,中金MSCI低波动A,ZJMSCIDBDA,股票指数,13.5489,-0.3503,1.0947,18.576,18.3293,21.162,,,,,1,2020-08-14,1.4222,1.1019,1,0.10%,100,1.0,1.00%,0.10%,0.15亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006343.html,2018-10-17,--,675,43.61,1.8493150684931507,11,0.6999996807348093,-21.009999999999994,0.18181818181818185,0.18181818181818185
5112,银华中证全指医药卫生,YHZZQZYYWS,股票指数,48.9133,-4.2259,-8.0969,18.5744,34.0133,76.3357,86.8587,,,,1,2020-08-14,2.076,0.3286,1,0.12%,100,1.0,1.20%,0.12%,3.06亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005112.html,2017-09-28,0.63%,1059,113.63,2.9013698630136986,3,0.601207479691348,13.49333333333333,0.3333333333333333,0.3333333333333333
4354,益民中证智能消费,YMZZZNXF,股票指数,25.2825,-0.6757,-3.9292,18.539,13.1793,50.9734,41.938,23.2186,,,1,2020-08-14,1.2641,1.673,1,0.10%,100,1.0,1.00%,0.10%,0.08亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004354.html,2017-05-08,0.19%,1202,25.61,3.4821917808219176,7,0.6261376523476129,-6.258571428571429,0.14285714285714285,0.42857142857142855
6344,中金MSCI低波动C,ZJMSCIDBDC,股票指数,13.3765,-0.344,1.075,18.5058,18.1901,20.877,,,,,1,2020-08-14,1.4197,1.111,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006344.html,2018-10-17,--,675,43.34,1.8493150684931507,11,0.6999996807348093,-21.009999999999994,0.18181818181818185,0.18181818181818185
161631,融通人工智能指数(LOF)A,RTRGZNZSLOFA,股票指数,41.4314,-1.5359,-5.2212,18.4908,16.075,70.6992,81.5476,54.3412,,,1,2020-08-14,1.6283,1.8834,1,0.12%,100,1.0,1.20%,0.12%,9.28亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161631.html,2017-04-10,0.19%,1230,60.58,5.83013698630137,15,0.573046321162815,-11.198666666666668,0.4,0.4666666666666667
160218,国泰国证房地产行业指数分级,GTGZFDCHYZSFJ,股票指数,5.5838,3.8385,-1.166,18.4575,11.4324,19.0536,30.3518,8.8015,-9.3226,,1,2020-08-14,1.1443,1.6162,1,0.10%,100,1.0,1.00%,0.10%,7.22亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160218.html,2013-02-06,0.24%,715,28.35,3.5506849315068494,34,0.47350387187264004,23.573529411764717,0.4411764705882353,0.5294117647058824
9239,融通人工智能指数(LOF)C,RTRGZNZSLOFC,股票指数,,-1.544,-5.2555,18.3737,,,,,,,1,2020-08-14,1.6261,1.8796,0,0.00%,100,0.0,,,0.13亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_009239.html,2020-04-01,0.19%,143,31.26,5.83013698630137,15,0.573046321162815,-11.198666666666668,0.4,0.4666666666666667
5279,华泰紫金红利低波指数发起,HTZJHLDBZSFQ,股票指数,9.6115,1.7814,1.536,18.3265,16.2814,23.8427,30.7197,,,,1,2020-08-14,1.137,0.7264,1,0.10%,1000,1.0,1.00%,0.10%,0.52亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005279.html,2017-12-01,0.16%,290,18.55,2.695890410958904,2,0.6534360136307645,-15.395,0.0,0.0
519180,万家180指数,WJ180ZS,股票指数,10.5717,0.2578,-1.4304,18.2193,15.5348,19.5039,32.1359,23.0422,16.4616,,1,2020-08-14,1.0888,1.2931,1,0.15%,100,1.0,1.50%,0.15%,12.54亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_519180.html,2003-03-15,0.07%,298,15.06,0.8301369863013699,3,0.8642951251646904,-23.066666666666666,0.0,0.0
4513,海富通沪深300指数增强A,HFTHS300ZSZQA,股票指数,15.7191,0.0393,-1.5402,18.1041,18.3569,19.8964,23.1165,29.8276,,,1,2020-08-14,1.2721,1.6948,1,0.10%,100,1.0,1.00%,0.10%,0.05亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004513.html,2017-05-10,0.40%,312,19.75,1.7287671232876711,9,0.7843565919964784,-20.93,0.0,0.1111111111111111
4512,海富通沪深300指数增强C,HFTHS300ZSZQC,股票指数,15.6408,0.0378,-1.5482,18.0771,18.2989,19.5931,30.8308,36.8013,,,1,2020-08-14,1.3227,1.6914,1,0.00%,100,0.0,,,0.04亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004512.html,2017-05-10,0.40%,312,19.71,1.7287671232876711,9,0.7843565919964784,-20.93,0.0,0.1111111111111111
161032,富国中证煤炭指数分级,FGZZMTZSFJ,股票指数,-2.7425,0.5454,-5.7258,18.054000000000002,8.9835,2.5109,2.546,-18.8551,-21.5721,,1,2020-08-14,0.922,0.2174,1,0.00%,100,0.0,,,2.54亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161032.html,2015-06-19,0.20%,225,0.21,5.219178082191782,24,0.7161137324330432,-25.29583333333333,0.25,0.2083333333333333
160137,南方中证互联网指数分级,NFZZHLWZSFJ,股票指数,28.2057,-1.4596,-8.1214,17.9514,16.6382,52.5177,58.4608,42.2195,10.079,,1,2020-08-14,1.0329,1.6734,1,0.12%,100,1.0,1.20%,0.12%,1.91亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160137.html,2015-07-01,0.11%,407,51.55,1.1150684931506851,8,0.6495414222096558,-13.9,0.25,0.25
161819,银华中证内地资源指数分级,YHZZNDZYZSFJ,股票指数,-0.2462,-4.878,-4.1666,17.7167,1.4707,6.2268,-3.0329,-25.4117,-27.3597,,1,2020-08-14,0.897,0.1116,1,0.12%,100,1.0,1.20%,0.12%,0.49亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161819.html,2011-12-08,0.11%,558,8.09,7.96986301369863,24,0.5099378807658778,-14.385000000000005,0.4583333333333333,0.4166666666666667
161033,富国中证智能汽车(LOF),FGZZZNQCLOF,股票指数,38.1452,-0.1748,-5.6718,17.6511,24.4009,88.8644,112.2677,63.1429,,,1,2020-08-14,1.713,2.0858,1,0.12%,100,1.0,1.20%,0.12%,3.42亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161033.html,2016-02-16,0.22%,1649,71.2,5.219178082191782,24,0.7161137324330432,-25.29583333333333,0.25,0.2083333333333333
1899,东海社会安全,DHSHAQ,股票指数,23.0882,-1.5294,-1.0638,17.5562,12.5,37.4384,30.3738,8.8427,,,1,2020-08-14,0.8370000000000001,1.5777,1,0.12%,1000,1.0,1.20%,0.12%,0.37亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001899.html,2015-11-23,0.18%,1183,7.65,4.824657534246575,4,0.7316302582580355,-32.625,0.25,0.25
690008,民生中证内地资源主题指数,MSZZNDZYZTZS,股票指数,-0.46299999999999997,-5.0074,-4.1605,17.4863,1.2559,6.0855,-2.2727,-23.6686,-22.6619,,1,2020-08-14,0.645,0.1553,1,0.12%,100,1.0,1.20%,0.12%,0.86亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_690008.html,2012-03-08,0.12%,660,5.66,4.635616438356164,5,0.8225744235965214,-46.132,0.2,0.2
8114,天弘中证红利低波动100A,THZZHLDBD100A,股票指数,5.6538,2.1143,-0.536,17.2356,14.9424,,,,,,1,2020-08-14,1.0577,0.4368,1,0.10%,100,1.0,1.00%,0.10%,0.45亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008114.html,2019-12-10,--,256,7.29,3.3506849315068483,46,0.5462131030387865,-2.716521739130436,0.3478260869565217,0.4782608695652174
8115,天弘中证红利低波动100C,THZZHLDBD100C,股票指数,5.515,2.1077,-0.5462,17.1882,14.806,,,,,,1,2020-08-14,1.0561,0.4375,1,0.00%,100,0.0,,,0.31亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008115.html,2019-12-10,--,256,7.12,3.3506849315068483,46,0.5462131030387865,-2.716521739130436,0.3478260869565217,0.4782608695652174
502013,长盛中证申万一带一路分级,CSZZSWYDYLFJ,股票指数,11.1207,0.3138,4.323,17.0174,17.0174,23.6034,20.3938,2.9013,-24.8214,,1,2020-08-14,1.2790000000000001,1.0269,1,0.12%,100,1.0,1.20%,0.12%,5.29亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_502013.html,2015-05-29,0.16%,318,18.92,1.2328767123287672,20,0.5534406032671262,-12.448,0.2,0.35
